name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2022-01-08T20:00:00,8.1,8.1,3.8,74.31,0,0,,0,0,,0.2,297,994.3,90,20.5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T21:00:00,6.8,6.8,1.9,70.51,0,0,,0,0,51.4,0.2,297,995,39.3,24.7,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T22:00:00,5.6,5.6,1.8,76.55,0,0,,0,0,46.4,0.2,283,996.1,0,28.9,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-08T23:00:00,4.8,4.8,1,76.43,0,0,,0,0,48.2,0.1,270,996.9,0,30.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T00:00:00,4.6,4.6,1.1,78.06,0,0,,0,0,,0.1,267,997.6,3.1,32,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T01:00:00,3.8,3.8,1.1,82.54,0,0,,0,0,,0.1,267,998.2,0,25.8,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T02:00:00,3.8,3.8,1.1,82.54,0,0,,0,0,,0.1,266,999,0,28.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T03:00:00,4,4,1.1,81.4,0,0,,0,0,,0.1,259,999.6,0,27,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T04:00:00,3.8,3.8,1,81.96,0,0,,0,0,,0.1,252,1000.3,0,23.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T05:00:00,3.6,3.6,1,83.11,0,0,,0,0,,0.1,234,1000.4,0,24.7,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T06:00:00,3.3,3.3,0.8,83.67,0,0,,0,0,,0.1,256,1000.8,44.7,25.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T07:00:00,3.3,3.3,0.8,83.67,0,0,,0,0,,0.1,247,1001.1,5.6,25.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T08:00:00,2.8,2.8,0.5,84.83,0,0,,0,0,,0.1,250,1001.7,16.7,22,5,0,0,,Clear,clear-night,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T09:00:00,2.8,2.8,0.8,86.67,0,0,,0,0,,0.1,254,1002.1,5.6,23,17,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T10:00:00,3.8,3.8,1.6,85.54,0,0,,0,0,,0.1,247,1002.6,5.6,23.9,87,0.3,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T11:00:00,6.3,6.3,2.5,76.66,0,0,,0,0,,0.1,266,1002.9,5.6,25.5,128,0.5,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T12:00:00,7.1,7.1,2.6,73.08,0,0,,0,0,,0.1,277,1003.2,16.7,28.6,160,0.6,2,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T13:00:00,7.5,4.9,2.1,68.64,0,0,,0,0,,14.8,264,1003,16.7,23,80,0.3,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T14:00:00,7.7,7.7,2,67.67,0,0,,0,0,,0.1,246,1003.3,29.9,23.9,63,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T15:00:00,7.4,7.4,2.6,72.06,0,0,,0,0,,0.1,261,1003.8,35.6,28.6,30,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T16:00:00,7.3,7.3,2.3,70.6,0,0,,0,0,,0.1,268,1004.4,84.4,23.9,11,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T17:00:00,6.3,6.3,2.3,75.59,0,0,,0,0,,0.1,229,1004.8,54.7,18.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T18:00:00,5.2,5.2,2.3,82.1,0,0,,0,0,,0.1,224,1005.5,27.1,17.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T19:00:00,4.4,4.4,2.1,85.6,0,0,,0,0,,0,201,1006.5,13.2,14.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T20:00:00,3.1,3.1,1.6,89.88,0,0,,0,0,,0,215,1007.3,0,16.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T21:00:00,3.1,3.1,2.3,94.45,0,0,,0,0,,0,237,1007.7,0,13.8,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T22:00:00,2.6,2.6,2.1,96.49,0,0,,0,0,,0,255,1008.3,3.1,13.8,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-09T23:00:00,2.3,2.3,2,97.86,0,0,,0,0,,0,250,1009.5,59.5,13,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T00:00:00,2.1,2.1,1.6,96.48,0,0,,0,0,,0,186,1010,66.4,11,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T01:00:00,2.1,2.1,1.8,97.87,0,0,,0,0,,0,192,1010.9,69.5,11.6,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T02:00:00,1.6,1.6,1.3,97.87,0,0,,0,0,,0,135,1011.9,69.5,9.6,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T03:00:00,2.1,2.1,2,99.27,0,0,,0,0,,0,154,1012.7,69.5,9.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T04:00:00,2.6,2.6,2.5,99.27,0,0,,0,0,,0,145,1013.3,69.5,9.8,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T05:00:00,3.1,3.1,3,99.27,0,0,,0,0,,0,193,1014,69.5,10,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T06:00:00,3.3,3.3,3.1,98.58,0,0,,0,0,,0,196,1015,69.5,9.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T07:00:00,3.6,3.6,3.5,99.28,0,0,,0,0,,0,160,1016.1,65.7,11.4,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T08:00:00,4,4,3.8,98.58,0,0,,0,0,,0,231,1016.9,65.7,11.4,5,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T09:00:00,4.5,4.5,4.3,98.57,0,0,,0,0,,0,170,1017.9,65.7,14.2,7,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T10:00:00,5.3,5.3,5,97.9,0,0,,0,0,,0,139,1018.5,65.7,14.3,26,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T11:00:00,6,6,5.6,97.22,0,0,,0,0,,0,165,1019.2,62.6,14,38,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T12:00:00,6.9,6.9,5.6,92.02,0,0,,0,0,,0,189,1019.6,50.2,15.6,52,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T13:00:00,7.5,6.5,5.8,88.97,0,0,,0,0,,6.6,158,1020,62.6,13.7,43,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T14:00:00,8.6,8.6,6.1,84.33,0,0,,0,0,,0.1,142,1020.3,59.5,12.5,55,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T15:00:00,9,9,5.8,80.42,0,0,,0,0,,0.1,153,1020.7,62.6,13.1,26,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T16:00:00,8.6,8.6,6.1,84.33,0,0,,0,0,,0.1,164,1021.4,80.9,13.5,8,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T17:00:00,8.6,8.6,6.6,87.27,0,0,,0,0,,0.1,157,1021.9,100,12.9,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T18:00:00,8.6,8.6,6.8,88.49,0,0,,0,0,,0.1,161,1022.7,93.8,11.3,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T19:00:00,8.6,8.6,7.1,90.32,0,0,,0,0,,0.1,158,1023.4,93.8,10.7,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T20:00:00,8.8,8.8,7.6,92.19,0,0,,0,0,,0.1,160,1023.9,96.9,9.2,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T21:00:00,8.8,8.8,8,94.71,0.2,100,rain,0,0,,0.1,156,1024.4,96.2,4.8,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T22:00:00,9,9,7.7,90.99,0,0,,0,0,,0.1,167,1024.7,69.1,4.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-10T23:00:00,9.1,9.1,7.4,88.56,0,0,,0,0,,0.1,173,1024.9,93,3.2,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T00:00:00,9.1,9.1,7.4,88.55,0,0,,0,0,,0.1,179,1025.4,93,7.1,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T01:00:00,8.8,8.8,7.4,90.34,0,0,,0,0,,0.1,186,1025.8,96.9,8.4,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T02:00:00,8.6,8.6,7.6,93.44,0.2,100,rain,0,0,,0.1,194,1026.1,100,7.6,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T03:00:00,8.6,8.6,7.6,93.43,0,0,,0,0,,0.1,190,1026,96.2,9.5,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T04:00:00,9.1,9.1,7.5,89.75,0,0,,0,0,,0.1,191,1026.3,100,12.8,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T05:00:00,8.8,8.8,7.4,90.34,0,0,,0,0,,0.1,217,1027.1,100,7.6,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T06:00:00,8.8,8.8,7.7,92.2,0,0,,0,0,,0.1,183,1027.1,100,7.5,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T07:00:00,9.1,9.1,8.1,93.47,0,0,,0,0,,0.1,187,1027.5,100,7.4,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T08:00:00,9.3,9.3,8.1,92.23,0,0,,0,0,,0.1,191,1028,96.2,6.1,5,0,0,,Overcast,cloudy,"F6665,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T09:00:00,9.1,9.1,8.3,94.74,0,0,,0,0,,0.1,214,1028.6,96.9,5.4,16,0.1,0,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T10:00:00,9.5,9.5,8.3,92.24,0,0,,0,0,,0.1,224,1029.2,100,5.6,44,0.2,0,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T11:00:00,9.6,9.6,8.7,93.5,0,0,,0,0,,0.1,221,1029.8,100,5.3,29,0.1,0,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T12:00:00,10.3,10.3,9.1,92.29,0,0,,0,0,,0.1,221,1029.9,100,2.1,33,0.1,0,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T13:00:00,10.3,10.3,9.4,93.55,0,0,,0,0,,0.1,227,1029.9,100,3,30,0.1,0,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T14:00:00,10.5,10.5,9.6,94.18,0,0,,0,0,,0.1,224,1030.1,100,2.7,23,0.1,0,,Overcast,cloudy,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T15:00:00,10.3,10.3,9.6,95.44,0.2,100,rain,0,0,,0,249,1030.6,97,2.4,23,0.1,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T16:00:00,10.1,10.1,9.6,96.72,0.4,100,rain,0,0,,0,272,1031.1,100,2.7,8,0,0,,"Rain, Overcast",rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T17:00:00,10.3,10.3,9.8,96.72,0.2,100,rain,0,0,,0,287,1031.7,100,3.3,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T18:00:00,10.3,10.3,9.8,96.71,0.01,100,rain,0,0,,0.1,337,1032.6,100,6.4,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T19:00:00,9.8,9.8,9,94.77,0.2,100,rain,0,0,,0.1,8,1033.6,100,7.2,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T20:00:00,9.5,9.5,8.3,92.24,0.2,100,rain,0,0,,0.1,20,1034.1,100,10.1,,,,,"Rain, Overcast",rain,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T21:00:00,9.3,9.3,7.8,90.37,0,0,,0,0,,0.1,10,1034.8,96.2,8.6,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T22:00:00,9.1,9.1,7.1,87.33,0,0,,0,0,,0.1,17,1035.6,96.2,11.2,,,,,Overcast,cloudy,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-11T23:00:00,8.6,8.6,6.6,87.28,0,0,,0,0,,0,35,1035.9,74,12.9,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T00:00:00,7.8,7.8,5.1,83.11,0,0,,0,0,,0,4,1036.4,31.8,9.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T01:00:00,6.8,6.8,5.1,88.96,0,0,,0,0,,0,4,1037.1,27.9,7.1,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T02:00:00,6.3,6.3,4.3,87.09,0,0,,0,0,,0,359,1037.7,27.9,9.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T03:00:00,6.1,6.1,3.8,85.26,0,0,,0,0,,0,359,1038.3,27.9,6.5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T04:00:00,5.6,5.6,4.1,90.1,0,0,,0,0,,0,32,1038.5,31.8,6.5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T05:00:00,5,5,3.5,90.06,0,0,,0,0,,0,358,1038.9,28.7,5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T06:00:00,4.8,4.8,2.3,83.94,0,0,,0,0,,0,24,1039.5,9.3,6.7,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T07:00:00,3.8,3.8,1.8,86.83,0,0,,0,0,,0,345,1040.2,0,6.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T08:00:00,2.6,2.6,1.5,92.48,0,0,,0,0,,0,318,1040.6,22.3,11.1,5,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T09:00:00,2.3,2.3,1.8,96.5,0,0,,0,0,,0,313,1041.4,22.3,8.6,20,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T10:00:00,3.1,3.1,2.8,97.89,0,0,,0,0,,0,307,1042.1,16.7,7.1,35,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T11:00:00,6.1,6.1,6,99.28,0,0,,0,0,,0,304,1042.2,5.6,8.4,127,0.5,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T12:00:00,7.6,7.6,3.9,76.94,0,0,,0,0,,0,302,1041.5,0,10.4,163,0.6,2,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T13:00:00,8,8,4.5,78.59,0,0,,0,0,,0,309,1041.2,16.7,16.6,51,0.2,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T14:00:00,8.1,8.1,4.2,75.89,0,0,,0,0,,0,290,1041.3,5.6,19.4,28,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T15:00:00,8.1,8.1,4.3,77.47,0,0,,0,0,,0,302,1041.2,5.6,21,32,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T16:00:00,7.8,7.8,4.6,80.19,0,0,,0,0,,0,294,1041.2,16.7,23.2,11,0,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T17:00:00,5.8,5.8,3.8,87,0,0,,0,0,,0,263,1041.6,16.7,14,5,0,0,,Clear,clear-night,"03672099999,03781099999,F1762,03772099999,03770099999"
london,2022-01-12T18:00:00,4.7,4.7,3.6,93.22,0,0,,0,0,,0,265,1041.8,33.5,12.2,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T19:00:00,4.3,4.3,3.6,95.19,0,0,,0,0,,0,309,1041.9,33.5,8.1,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T20:00:00,4.1,4.1,3.8,97.9,0,0,,0,0,,0,308,1041.9,22.3,10.5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T21:00:00,3.8,3.8,3.3,96.52,0,0,,0,0,,0,309,1042,22.3,8.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T22:00:00,3.6,3.6,3.3,97.89,0,0,,0,0,,0,248,1042.5,16.7,7.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-12T23:00:00,3.3,3.3,3,97.89,0,0,,0,0,,0,236,1042.5,0,5.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T00:00:00,3.1,3.1,3.1,99.98,0,0,,0,0,,0,236,1042.5,0,7.3,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T01:00:00,2.6,2.6,2.5,99.28,0,0,,0,0,,0,225,1042.4,0,8.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T02:00:00,2.3,2.3,2.1,98.57,0,0,,0,0,,0,215,1042.3,33.5,5,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T03:00:00,1.8,1.8,1.6,98.58,0,0,,0,0,,0,264,1042.2,50.2,4.3,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T04:00:00,1.6,1.6,1.5,99.27,0,0,,0,0,,0,288,1042,0,1.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T05:00:00,1.3,1.3,1.1,98.57,0,0,,0,0,,0,210,1041.7,0,1.2,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T06:00:00,1.3,1.3,1.1,98.56,0,0,,0,0,,0,230,1041.9,50.2,0.9,,,,,Partially cloudy,fog,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T07:00:00,1.8,1.8,1.8,99.97,0,0,,0,0,,0,234,1042.1,44.4,3.8,,,,,Partially cloudy,partly-cloudy-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T08:00:00,1.1,1.1,1,99.26,0,0,,0,0,,0,239,1042,22.1,3.8,5,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T09:00:00,1.3,1.3,1.1,98.56,0,0,,0,0,,0,159,1042.4,22.1,4.6,15,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T10:00:00,2.8,2.8,2.8,99.99,0,0,,0,0,,0,160,1042.2,22.1,10,100,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T11:00:00,5.1,5.1,5,99.26,0,0,,0,0,,0,230,1041.9,18.8,20.3,142,0.5,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T12:00:00,7.3,7.3,5.1,85.87,0.2,100,rain,0,0,,0,238,1041.4,0,20.1,180,0.6,2,,Rain,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T13:00:00,7.6,7.6,4.1,78.98,0,0,,0,0,,3.6,250,1041,0,20.1,55,0.2,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T14:00:00,8.4,8.4,3.6,72.24,0,0,,0,0,,0,249,1040.7,0,26.3,25,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T15:00:00,8.2,8.2,2.1,65.41,0,0,,0,0,,0,239,1040.3,0,22.4,34,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T16:00:00,6.7,6.7,2.3,73.99,0,0,,0,0,,0,211,1040.3,0,21.6,10,0,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T17:00:00,5.2,5.2,1.5,77.54,0,0,,0,0,,0,209,1040.5,0,24.7,5,0,0,,Clear,clear-night,"03672099999,03781099999,AR120,03772099999,03770099999"
london,2022-01-13T18:00:00,4.8,4.8,2.8,86.84,0,0,,0,0,,0,217,1040.3,0,23.2,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T19:00:00,4,4,2.3,88.61,0,0,,0,0,,0,215,1040.2,0,21.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T20:00:00,3.2,3.2,1.8,91.13,0,0,,0,0,,0,228,1040.1,0,20.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T21:00:00,2.6,2.6,1.3,91.09,0,0,,0,0,,0,210,1040.1,0,22.4,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T22:00:00,2.8,2.8,1.3,89.79,0,0,,0,0,,0,271,1039.6,0,21.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-13T23:00:00,2,2,0.8,91.69,0,0,,0,0,,0,222,1039.4,0,20.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T00:00:00,1.8,1.8,1.1,95,0,0,,0,0,,0,267,1039.2,0,20.1,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T01:00:00,1.6,1.6,1.1,96.39,0,0,,0,0,,0,280,1038.8,0,20.5,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T02:00:00,1.1,1.1,0.5,95.71,0,0,,0,0,,0,318,1038.8,0,18.8,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T03:00:00,0.6,0.6,0.1,96.41,0,0,,0,0,,0,305,1038.8,0,20.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T04:00:00,0.5,0.5,0.1,97.12,0,0,,0,0,,0,60,1038.5,0,17.2,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T05:00:00,0.1,0.1,-0.2,97.82,0,0,,0,0,,0,344,1037.9,0,19.3,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T06:00:00,0.3,0.3,0.1,98.54,0,0,,0,0,,0,67,1037.7,0,22,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T07:00:00,0.1,0.1,-0.2,97.79,0,0,,0,0,,0,15,1037.6,0,21.6,,,,,Clear,clear-night,"03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T08:00:00,0,0,-0.2,98.49,0,0,,0,0,,0,349,1037.8,5.6,22.4,5,0,0,,Clear,clear-night,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T09:00:00,0.2,0.2,0,99.2,0,0,,0,0,,0,332,1037.6,5.6,24.3,15,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T10:00:00,1.9,1.9,1.8,99.92,0,0,,0,0,,0,344,1037.3,5.6,16.2,94,0.3,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T11:00:00,5.6,5.6,4.1,90.01,0,0,,0,0,,0,268,1037,5.6,21.6,145,0.5,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T12:00:00,8.8,8.8,4.6,74.95,0,0,,0,0,,0,316,1036,5.6,15,183,0.7,2,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T13:00:00,8.1,8.1,3.1,70.71,0,0,,0,0,,4.7,145,1035.6,5.6,22.8,63,0.2,1,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T14:00:00,8.9,8.9,3.1,67.44,0,0,,0,0,,0,272,1034.9,5.6,24.3,32,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2022-01-14T15:00:00,8.4,8.4,3.6,72.23,0,0,,0,0,,0,267,1034.7,5.6,19.7,36,0.1,0,,Clear,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
