name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
london,2022-02-01T00:00:00,5.8,5.8,2.5,79.36,0,0,rain,0,0,39.2,0.1,263,1026.4,90,19.3,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T01:00:00,6.4,6.4,2.9,78.31,0,0,rain,0,0,38.9,0.1,257,1025.5,66.4,22.4,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T02:00:00,6.8,6.8,3.6,80.07,0,0,,0,0,41.8,0.1,238,1024.9,69.5,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T03:00:00,7,7,4.1,81.81,0,0,,0,0,44.3,0.1,250,1024.3,66.4,13.1,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T04:00:00,7.3,7.3,4.9,84.18,0,0,,0,0,50.4,0.1,257,1023.3,93,12.2,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T05:00:00,7.6,7.6,5.3,85.38,0,0,,0,0,53.3,0.1,244,1022.1,93,14,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T06:00:00,7.8,7.8,5.3,84.21,0,0,,0,0,54,0.1,274,1022.1,93,12.5,,,,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T07:00:00,8.3,8.3,5.3,81.4,0,0,,0,0,52.6,0.1,267,1021.3,93,16.2,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T08:00:00,8.3,8.3,5.5,82.54,0,0,,0,0,52.6,0.1,277,1020.9,53.1,17.8,11,0,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T09:00:00,9.1,9.1,6,80.96,0,0,,0,0,52.2,0.2,281,1020.8,53.3,20.9,50,0.2,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T10:00:00,10.3,10.3,7,80,0,0,,0,0,51.1,0.2,287,1020.8,86.9,17.8,124,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T11:00:00,12.8,12.8,8.3,74.12,0,0,,0,0,46.4,0.2,294,1020.7,71.7,20.9,234,0.8,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T12:00:00,13.3,13.3,7.6,67.96,0,0,,0,0,55.4,0.2,293,1020.4,50.2,16.2,279,1,3,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T13:00:00,14,14,7.3,64.05,0,0,,0,0,55.4,0.2,287,1020.4,50.2,22.4,101,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T14:00:00,14.1,14.1,7.6,64.95,0,0,,0,0,48.2,0.2,277,1020,90,22.4,57,0.2,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T15:00:00,14.3,14.3,7.8,64.97,0,0,,0,0,46.4,0.2,287,1019.6,37.9,22.4,55,0.2,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T16:00:00,14.3,14.3,6.4,58.67,0,0,,0,0,56.2,0.2,290,1019.7,65.2,22.4,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T17:00:00,13.3,13.3,6.6,63.47,0,0,,0,0,50,0.2,284,1020.3,37.8,22.4,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T18:00:00,12.6,12.6,6.7,66.9,0,0,,0,0,48.6,0.1,285,1021.1,38.8,22.4,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T19:00:00,12,12,6.6,69.58,0,0,,0,0,47.9,0.2,284,1021.2,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T20:00:00,11.3,11.3,6.5,72.36,0,0,,0,0,46.8,0.1,277,1021.6,38.8,22.4,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T21:00:00,11.1,11.1,6.9,74.86,0,0,,0,0,45.4,19.3,281,1021.8,68.2,22.4,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T22:00:00,11.6,11.6,7.7,76.51,0,0,,0,0,42.8,0.1,281,1021.9,86.9,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-01T23:00:00,10.8,10.8,7.7,80.66,0,0,,0,0,43.9,0.1,270,1021.9,48.6,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T00:00:00,10.3,10.3,7.7,83.4,0,0,,0,0,48.2,0.1,273,1021.8,42.1,20.9,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T01:00:00,10.1,10.1,8,86.82,0,0,,0,0,46.1,0.1,270,1021.8,56,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T02:00:00,9.6,9.6,7.6,87.37,0,0,,0,0,41.4,0.1,262,1021.9,77.6,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T03:00:00,9.8,9.8,8,88.57,0,0,,0,0,45,0.2,263,1021.6,65.4,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T04:00:00,9.6,6.6,7.8,88.54,0,0,,0,0,45.4,24.3,277,1021.8,65.4,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T05:00:00,9.5,9.5,7.5,87.35,0,0,,0,0,46.1,0.1,278,1021.8,47.2,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T06:00:00,9.6,9.6,7.6,87.35,0,0,,0,0,44.6,0.1,278,1022.3,80.7,22.4,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T07:00:00,9.6,9.6,7.3,85.61,0,0,,0,0,44.3,0.1,274,1022.6,42.6,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T08:00:00,8.5,8.5,6.6,87.84,0,0,,0,0,43.6,0.1,270,1023.3,20.9,16.2,10,0,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T09:00:00,9.1,9.1,7,86.69,0,0,,0,0,39.6,0.1,274,1023.4,16.7,19.3,22,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T10:00:00,10.5,10.5,7.3,80.58,0,0,,0,0,33.5,0.1,281,1023.5,16.7,22.4,163,0.6,2,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T11:00:00,11.8,11.8,7.1,72.97,0,0,,0,0,28.1,0.1,284,1023.9,53.2,22.4,194,0.7,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T12:00:00,11.5,11.5,7.1,74.41,0,0,,0,0,25.2,0.1,287,1023.8,43.8,19.3,103,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T13:00:00,11.6,11.6,7.1,73.91,0,0,,0,0,22.3,0.1,289,1023.2,62.2,22.4,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T14:00:00,11.6,11.6,7.1,73.89,0,0,,0,0,19.8,0.1,291,1022.9,62.2,17.8,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T15:00:00,11.6,11.6,7,73.41,0,0,,0,0,17.6,0.1,273,1022.3,37.8,22.4,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T16:00:00,11.1,11.1,6.8,74.85,0,0,,0,0,18,9.9,252,1022.3,37.8,22.4,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T17:00:00,10.5,10.5,6.8,77.88,0,0,,0,0,19.1,0,253,1022.4,44,22.4,12,0,0,10,Partially cloudy,partly-cloudy-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T18:00:00,9.1,9.1,6.1,81.53,0,0,,0,0,18.7,0,170,1022.3,25.2,22.4,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T19:00:00,8.9,8.9,7,88.45,0,0,,0,0,17.6,0,172,1022.1,89.9,22.4,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T20:00:00,10.1,10.1,7.5,83.91,0,0,,0,0,20.5,0.1,228,1021.8,96.2,19.3,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T21:00:00,10.5,10.5,7,78.96,0,0,,0,0,23.4,12.6,245,1021.3,96.2,15.9,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T22:00:00,10.1,10.1,6.3,77.29,0,0,,0,0,27.4,0.1,244,1021.1,100,16.2,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-02T23:00:00,9.6,9.6,4.9,72.06,0,0,,0,0,29.9,0.1,250,1020.7,96.2,22.4,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T00:00:00,9.6,9.6,4.9,72.06,0,0,,0,0,32.8,0.1,241,1019.9,100,20.9,,,,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T01:00:00,9.3,9.3,5.3,76.1,0,0,,0,0,31.7,0.1,241,1019.4,96.2,22.4,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T02:00:00,9.3,9.3,5.3,76.11,0,0,,0,0,32.4,0.1,228,1018.8,96.2,17.8,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T03:00:00,9.1,9.1,4.9,74.52,0,0,,0,0,36.4,0.1,235,1018,100,15.6,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T04:00:00,8.8,8.8,5.5,79.81,0,0,,0,0,32.4,0.1,234,1017.4,93,16.2,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T05:00:00,8.6,8.6,5.3,79.8,0,0,,0,0,31.7,0.1,235,1016.3,93,20.9,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T06:00:00,8.5,6.6,5.1,79.24,0,0,,0,0,33.1,12,228,1015.7,86.9,19.3,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T07:00:00,7.6,7.6,4.9,82.48,0,0,,0,0,32.8,0.1,231,1015.3,90,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T08:00:00,7.6,7.6,5.1,84.2,0,0,,0,0,32,0.1,248,1015.3,93,22.4,10,0,0,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T09:00:00,8,8,5.5,84.24,0,0,,0,0,28.8,0.1,248,1015.2,90,22.4,51,0.2,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T10:00:00,8.3,8.3,5.6,83.13,0,0,,0,0,27.4,0.1,244,1014.8,86.9,8.8,112,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T11:00:00,8.8,8.8,5.6,80.35,0,0,,0,0,29.2,0.1,250,1014.6,93,22.4,99,0.4,1,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T12:00:00,9.6,9.6,5.8,77.19,0,0,,0,0,28.1,0.1,250,1014.3,93,20.9,72,0.3,1,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T13:00:00,10,10,5.3,72.61,0,0,,0,0,27.4,0.1,253,1013.7,93,22.4,72,0.3,1,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T14:00:00,10.1,10.1,5.5,73.13,0,0,,0,0,26.6,0.1,264,1013.5,93,22.4,65,0.2,1,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T15:00:00,10.1,10.1,5.1,71.14,0,0,,0,0,25.6,0.1,252,1013.3,93,22.4,39,0.1,0,10,Overcast,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T16:00:00,10.1,10.1,5.3,72.13,0,0,,0,0,27,0.1,240,1013.2,96.2,22.4,20,0.1,0,10,Overcast,cloudy,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T17:00:00,10,10,5.3,72.61,0,0,,0,0,31.7,0.1,220,1012.9,96.2,22.4,9,0,0,10,Overcast,cloudy,"03680099999,F6665,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T18:00:00,9.8,9.8,5.5,74.61,0,0,,0,0,34.2,0.1,231,1013,93,22.4,,,,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T19:00:00,10.1,10.1,5.6,73.64,0,0,,0,0,37.4,0.1,238,1013,96.2,22.4,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T20:00:00,9.8,9.8,6,77.23,0,0,,0,0,36.4,0.1,234,1012.6,93.8,14,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T21:00:00,9.3,9.3,6,79.89,0,0,,0,0,41.8,0.1,221,1012.4,56.3,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T22:00:00,9,9,6.3,83.21,0,0,,0,0,44.3,0.1,224,1012,93.1,15.6,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-03T23:00:00,9.3,9.3,6.1,80.44,0,0,,0,0,46.8,0.1,230,1011.7,90,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T00:00:00,9.1,6.6,5.6,78.75,0,0,,0,0,49.3,17.4,224,1011.3,93.1,20.9,,,,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T01:00:00,9.5,9.5,5.6,76.67,0,0,,0,0,50.4,0.1,221,1010.6,96.2,22.4,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T02:00:00,9.8,9.8,6.1,77.78,0,0,,0,0,51.1,0.1,224,1010.2,96.2,22.4,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T03:00:00,9.5,9.5,6.6,82.15,0,0,,0,0,52.2,0.1,224,1009.5,68.6,9.1,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T04:00:00,9.5,6.7,7,84.42,0,0,,0,0,51.8,21.4,224,1008.6,90,20.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T05:00:00,9.8,9.8,6.6,80.48,0,0,,0,0,46.4,0.1,227,1007.9,90,17.8,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T06:00:00,9.8,9.8,6.3,78.85,0,0,,0,0,54.4,0.1,220,1007.2,71.7,19.3,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T07:00:00,10.1,10.1,5.9,74.69,0,0,,0,0,55.8,0.2,221,1006.5,83.7,13.7,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T08:00:00,10.1,10.1,5.2,71.17,0,0,rain,0,0,50,0.2,224,1006.2,89.9,14.7,10,0,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T09:00:00,6.1,6.1,3.6,84.05,1.99,100,rain,0,0,46.4,0.1,303,1006.2,86.9,8,12,0,0,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T10:00:00,4.5,4.5,3,90,1.99,100,rain,0,0,48.2,0.1,330,1008.4,90,9.1,22,0.1,0,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T11:00:00,4,4,2.3,88.71,0.6,100,rain,0,0,38.9,0.1,303,1010.1,90,8.4,69,0.2,1,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T12:00:00,5.1,5.1,2.8,85.11,0.03,100,rain,0,0,40,0.1,297,1010.6,71.5,19.3,248,0.9,2,10,"Rain, Partially cloudy",rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T13:00:00,6.5,6.5,2.2,73.53,0,0,,0,0,41.8,0.1,290,1011.2,65.3,22.4,110,0.4,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T14:00:00,7.8,7.8,1.5,64.44,0,0,,0,0,46.4,0.2,290,1011.7,59.1,20.9,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T15:00:00,7.8,7.8,0.9,61.28,0,0,,0,0,46.4,0.2,277,1012.2,54.5,22.4,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T16:00:00,7.8,7.8,0.1,58.25,0,0,,0,0,45,0.2,285,1012.9,62.2,22.4,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T17:00:00,7.3,7.3,-0.8,56.06,0,0,,0,0,44.6,0.1,280,1014,27.1,22.4,12,0,0,10,Partially cloudy,partly-cloudy-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T18:00:00,6.6,6.6,-0.7,59.68,0,0,,0,0,40,0.1,274,1015.2,0,22.4,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T19:00:00,6.3,6.3,-0.5,61.81,0,0,,0,0,38.2,0.1,260,1016,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T20:00:00,6,6,-0.4,63.57,0,0,,0,0,39.2,0.1,260,1016.9,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T21:00:00,5.1,1.8,0.3,71.18,0,0,,0,0,40,15.7,250,1017.7,15.1,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T22:00:00,4.8,4.8,1.1,76.99,0,0,,0,0,40,0.1,250,1018.3,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-04T23:00:00,4.6,4.6,1.6,80.91,0,0,,0,0,40,0.1,249,1019,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T00:00:00,4.1,4.1,1.3,82.01,0,0,,0,0,39.6,0.1,266,1019.6,0,22.4,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T01:00:00,4.1,4.1,1.3,81.99,0,0,,0,0,40.3,0.1,267,1020.1,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T02:00:00,3.6,-0.3,1,83.12,0,0,,0,0,40,17.3,266,1020.7,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T03:00:00,3.5,3.5,0.8,82.52,0,0,,0,0,41,0.1,270,1021,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T04:00:00,3.6,-0.1,0.6,80.78,0,0,,0,0,40.7,16.3,263,1021.4,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T05:00:00,3,3,0.6,84.25,0,0,,0,0,42.5,0.1,263,1021.6,0,22.4,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T06:00:00,2.8,2.8,0.3,83.62,0,0,,0,0,42.8,0.1,259,1021.7,0,20.9,,,,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T07:00:00,2.3,2.3,0.1,85.39,0,0,,0,0,43.2,0.1,231,1021.7,0,20.9,0,,0,10,Clear,clear-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T08:00:00,2.9,2.9,0.8,86.66,0,0,,0,0,43.6,0.1,234,1021.8,5,20.9,13,0,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T09:00:00,3.8,3.8,1.3,83.75,0,0,,0,0,45,0.1,238,1021.9,5,14.3,35,0.1,0,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T10:00:00,4.9,4.9,1.9,80.91,0,0,,0,0,43.2,0.1,245,1021.2,0,15.9,137,0.5,1,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T11:00:00,7.6,7.6,3.1,73.17,0,0,,0,0,45,0.2,244,1020.8,0,17.8,240,0.9,2,10,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T12:00:00,9.3,9.3,3.1,65.24,0,0,,0,0,42.5,0.2,247,1020.3,22.4,22.4,280,1,3,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T13:00:00,10.1,10.1,3.3,62.72,0,0,,0,0,50,0.2,247,1019.2,50,14.3,157,0.6,2,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T14:00:00,10.6,10.6,3.8,62.83,0,0,,0,0,46.4,0.2,244,1018.3,80.7,17.8,96,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T15:00:00,10.3,10.3,3.8,64.09,0,0,,0,0,48.2,0.2,244,1017.7,90,20.9,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T16:00:00,10.1,10.1,4.1,66.33,0,0,,0,0,48.2,0.2,240,1017,68.6,22.4,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T17:00:00,10.1,10.1,4.6,68.24,0,0,,0,0,55.8,0.2,234,1016.4,80.7,15,14,0.1,0,10,Partially cloudy,partly-cloudy-night,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T18:00:00,9.8,9.8,4.7,70.11,0,0,,0,0,46.4,0.2,234,1015.9,80.6,16.2,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T19:00:00,9.8,9.8,5.3,73.58,0,0,,0,0,46.4,0.2,234,1015.3,77.6,15.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T20:00:00,10,10,5.6,74.13,0,0,,0,0,53.6,0.2,237,1014.7,89.9,14,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T21:00:00,10,10,5.6,74.14,0,0,,0,0,57.6,29,240,1014.2,90,14.3,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T22:00:00,10.3,10.3,5.6,72.67,0,0,,0,0,50,0.2,241,1013.6,89.9,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-05T23:00:00,10,10,6.3,77.82,0,0,,0,0,53.6,0.2,244,1012.9,93,17.8,0,,0,10,Overcast,cloudy,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-06T00:00:00,10.1,10.1,6.1,76.24,0,0,,0,0,57.6,31.9,244,1012.1,86.9,19.3,,,,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-06T01:00:00,10.3,10.3,6.2,75.25,0,0,,0,0,61.2,0.2,244,1011.4,89.9,18.9,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-06T02:00:00,9.6,6.1,7,83.86,0.4,100,rain,0,0,51.8,30.2,244,1010.7,89.9,11.2,0,,0,10,"Rain, Partially cloudy",rain,"03680099999,03781099999,03672099999,03772099999,03770099999"
london,2022-02-06T03:00:00,9.5,9.5,7,84.42,0,0,,0,0,57.6,0.2,247,1009.8,90,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,"03680099999,03781099999,03672099999,03772099999,03770099999"
